,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
14468,BRA,South America,Brazil,2021-04-10,13445006.0,71832.0,70201.286,351334.0,2616.0,3020.143,63252.933,337.938,330.267,1652.874,12.307,14.208,0.99,,,,,,,,,,,,,,,,,,26548845.0,20513828.0,6035017.0,,813531.0,798868.0,12.49,9.65,2.84,,3758.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14469,BRA,South America,Brazil,2021-04-11,13482023.0,37017.0,71009.571,353137.0,1803.0,3100.571,63427.082,174.149,334.069,1661.357,8.482,14.587,0.98,,,,,,,,,,,,,,,,,,26741261.0,20654434.0,6086827.0,,192416.0,810162.0,12.58,9.72,2.86,,3811.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14470,BRA,South America,Brazil,2021-04-12,13517808.0,35785.0,72029.571,354617.0,1480.0,3123.571,63595.435,168.353,338.868,1668.319,6.963,14.695,0.98,,,,,,,,,,,,,,,,,,27432994.0,21080623.0,6352371.0,,691733.0,781720.0,12.91,9.92,2.99,,3678.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14471,BRA,South America,Brazil,2021-04-13,13599994.0,82186.0,71344.857,358425.0,3808.0,3068.286,63982.084,386.65,335.647,1686.234,17.915,14.435,0.98,,,,,,,,,,,,,,,,,,30801723.0,23602070.0,7199653.0,,3368729.0,1135847.0,14.49,11.1,3.39,,5344.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14472,BRA,South America,Brazil,2021-04-14,13673507.0,73513.0,68614.571,361884.0,3459.0,3015.429,64327.931,345.847,322.802,1702.508,16.273,14.186,0.97,,,,,,,,,,,,,,,,,,31703967.0,24197321.0,7506646.0,,902244.0,1072282.0,14.92,11.38,3.53,,5045.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14473,BRA,South America,Brazil,2021-04-15,13746681.0,73174.0,66689.143,365444.0,3560.0,2917.0,64672.183,344.252,313.744,1719.256,16.748,13.723,0.97,,,,,,,,,,,,,,,,,,,,,,,1004792.0,,,,,4727.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14474,BRA,South America,Brazil,2021-04-16,13832455.0,85774.0,65611.571,368749.0,3305.0,2861.571,65075.713,403.53,308.674,1734.804,15.549,13.462,0.97,,,,,,,,,,,,,,,,,,,,,,,941458.0,,,,,4429.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14475,BRA,South America,Brazil,2021-04-17,13900091.0,67636.0,65012.143,371678.0,2929.0,2906.286,65393.911,318.198,305.854,1748.584,13.78,13.673,0.97,,,,,,,,,,,,,,,,,,,,,,,869635.0,,,,,4091.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14476,BRA,South America,Brazil,2021-04-18,13943071.0,42980.0,65864.0,373335.0,1657.0,2885.429,65596.113,202.202,309.862,1756.38,7.795,13.575,0.97,,,,,,,,,,,,,,,,,,32947066.0,24350046.0,8597020.0,,,886544.0,15.5,11.46,4.04,,4171.0,70.83,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14477,BRA,South America,Brazil,2021-04-19,13973695.0,30624.0,65126.714,374682.0,1347.0,2866.429,65740.186,144.073,306.393,1762.717,6.337,13.485,0.96,,,,,,,,,,,,,,,,,,33755229.0,24776701.0,8978528.0,,808163.0,903176.0,15.88,11.66,4.22,,4249.0,63.43,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14478,BRA,South America,Brazil,2021-04-20,14043076.0,69381.0,63297.429,378003.0,3321.0,2796.857,66066.593,326.408,297.787,1778.34,15.624,13.158,0.96,,,,,,,,,,,,,,,,,,33807132.0,24805515.0,9001617.0,,51903.0,429344.0,15.9,11.67,4.23,,2020.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14479,BRA,South America,Brazil,2021-04-21,14122795.0,79719.0,64184.0,381475.0,3472.0,2798.714,66441.637,375.043,301.958,1794.675,16.334,13.167,0.96,,,,,,,,,,,,,,,,,,34058640.0,24918188.0,9140452.0,,251508.0,336382.0,16.02,11.72,4.3,,1583.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14480,BRA,South America,Brazil,2021-04-22,14167973.0,45178.0,60184.571,383502.0,2027.0,2579.714,66654.179,212.543,283.142,1804.211,9.536,12.136,0.96,,,,,,,,,,,,,,,,,,35024957.0,25340967.0,9683990.0,,966317.0,430031.0,16.48,11.92,4.56,,2023.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14481,BRA,South America,Brazil,2021-04-23,14237078.0,69105.0,57803.286,386416.0,2914.0,2523.857,66979.289,325.109,271.939,1817.92,13.709,11.874,0.96,,,,,,,,,,,,,,,,,,37112833.0,26398005.0,10714828.0,,2087876.0,683902.0,17.46,12.42,5.04,,3217.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14482,BRA,South America,Brazil,2021-04-24,14308215.0,71137.0,58303.429,389492.0,3076.0,2544.857,67313.957,334.669,274.292,1832.391,14.471,11.972,0.97,,,,,,,,,,,,,,,,,,37730651.0,26687711.0,11042940.0,,617818.0,727766.0,17.75,12.56,5.2,,3424.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14483,BRA,South America,Brazil,2021-04-25,14340787.0,32572.0,56816.571,390797.0,1305.0,2494.571,67467.195,153.237,267.297,1838.531,6.139,11.736,0.97,,,,,,,,,,,,,,,,,,38027113.0,26873143.0,11153970.0,,296462.0,725721.0,17.89,12.64,5.25,,3414.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14484,BRA,South America,Brazil,2021-04-26,14369423.0,28636.0,56532.571,391936.0,1139.0,2464.857,67601.915,134.72,265.961,1843.889,5.359,11.596,0.98,,,,,,,,,,,,,,,,,,38986878.0,27345796.0,11641082.0,,959765.0,747378.0,18.34,12.87,5.48,,3516.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14485,BRA,South America,Brazil,2021-04-27,14441563.0,72140.0,56926.714,395022.0,3086.0,2431.286,67941.302,339.387,267.816,1858.408,14.518,11.438,0.98,,,,,,,,,,,,,,,,,,40168799.0,27920546.0,12248253.0,,1181921.0,908810.0,18.9,13.14,5.76,,4276.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14486,BRA,South America,Brazil,2021-04-28,14521289.0,79726.0,56927.714,398185.0,3163.0,2387.143,68316.378,375.076,267.82,1873.288,14.881,11.23,0.99,,,,,,,,,,,,,,,,,,41003659.0,28312000.0,12691659.0,,834860.0,992146.0,19.29,13.32,5.97,,4668.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14487,BRA,South America,Brazil,2021-04-29,14590678.0,69389.0,60386.429,401186.0,3001.0,2526.286,68642.824,326.445,284.092,1887.406,14.118,11.885,0.99,,,,,,,,,,,,,,,,,,41989957.0,28778338.0,13211619.0,,986298.0,995000.0,19.75,13.54,6.22,,4681.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14488,BRA,South America,Brazil,2021-04-30,14659011.0,68333.0,60276.143,403781.0,2595.0,2480.714,68964.301,321.477,283.573,1899.615,12.208,11.671,0.99,,,,,,,,,,,,,,,,,,42698862.0,29149512.0,13549350.0,,708905.0,798004.0,20.09,13.71,6.37,,3754.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,87.14
14489,BRA,South America,Brazil,2021-05-01,14725975.0,66964.0,59680.0,406437.0,2656.0,2420.714,69279.337,315.037,280.769,1912.11,12.495,11.388,0.99,,,,,,,,,,,,,,,,,,43036179.0,29336953.0,13699226.0,,337317.0,757933.0,20.25,13.8,6.44,,3566.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14490,BRA,South America,Brazil,2021-05-02,14754910.0,28935.0,59160.429,407639.0,1202.0,2406.0,69415.464,136.127,278.324,1917.765,5.655,11.319,1.0,,,,,,,,,,,,,,,,,,43173356.0,29421191.0,13752165.0,,137177.0,735178.0,20.31,13.84,6.47,,3459.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14491,BRA,South America,Brazil,2021-05-03,14779529.0,24619.0,58586.571,408622.0,983.0,2383.714,69531.286,115.822,275.624,1922.39,4.625,11.214,1.0,,,,,,,,,,,,,,,,,,43962159.0,29865013.0,14097146.0,,788803.0,710754.0,20.68,14.05,6.63,,3344.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14492,BRA,South America,Brazil,2021-05-04,14856888.0,77359.0,59332.143,411588.0,2966.0,2366.571,69895.226,363.941,279.132,1936.343,13.954,11.134,1.01,,,,,,,,,,,,,,,,,,45273825.0,30658945.0,14614880.0,,1311666.0,729289.0,21.3,14.42,6.88,,3431.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14493,BRA,South America,Brazil,2021-05-05,14930183.0,73295.0,58413.429,414399.0,2811.0,2316.286,70240.048,344.821,274.81,1949.568,13.225,10.897,1.01,,,,,,,,,,,,,,,,,,46185689.0,31265483.0,14920206.0,,911864.0,740290.0,21.73,14.71,7.02,,3483.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14494,BRA,South America,Brazil,2021-05-06,15003563.0,73380.0,58983.571,416949.0,2550.0,2251.857,70585.269,345.221,277.492,1961.565,11.997,10.594,1.01,,,,,,,,,,,,,,,,,,46542392.0,31504414.0,15037978.0,,356703.0,650348.0,21.9,14.82,7.07,,3060.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14495,BRA,South America,Brazil,2021-05-07,15082449.0,78886.0,60491.143,419114.0,2165.0,2190.429,70956.393,371.124,284.585,1971.75,10.185,10.305,1.02,,,,,,,,,,,,,,,,,,46875460.0,31722544.0,15152916.0,,333068.0,596657.0,22.05,14.92,7.13,,2807.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14496,BRA,South America,Brazil,2021-05-08,15145879.0,63430.0,59986.286,421316.0,2202.0,2125.571,71254.804,298.411,282.21,1982.109,10.359,10.0,1.02,,,,,,,,,,,,,,,,,,,,,,,571797.0,,,,,2690.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14497,BRA,South America,Brazil,2021-05-09,15184790.0,38911.0,61411.429,422340.0,1024.0,2100.143,71437.863,183.059,288.914,1986.927,4.817,9.88,1.02,,,,,,,,,,,,,,,,,,,,,,,575528.0,,,,,2708.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14498,BRA,South America,Brazil,2021-05-10,15209990.0,25200.0,61494.429,423229.0,889.0,2086.714,71556.418,118.555,289.305,1991.109,4.182,9.817,1.02,,,,,,,,,,,,,,,,,,47365348.0,32101075.0,15264273.0,,,486170.0,22.28,15.1,7.18,,2287.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14499,BRA,South America,Brazil,2021-05-11,15282705.0,72715.0,60831.0,425540.0,2311.0,1993.143,71898.511,342.093,286.184,2001.981,10.872,9.377,1.02,,,,,,,,,,,,,,,,,,48193472.0,32647725.0,15545747.0,,828124.0,417092.0,22.67,15.36,7.31,,1962.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14500,BRA,South America,Brazil,2021-05-12,15359397.0,76692.0,61316.286,428034.0,2494.0,1947.857,72259.314,360.803,288.467,2013.715,11.733,9.164,1.02,,,,,,,,,,,,,,,,,,49188608.0,33332789.0,15855819.0,,995136.0,428988.0,23.14,15.68,7.46,,2018.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14501,BRA,South America,Brazil,2021-05-13,15433989.0,74592.0,61489.429,430417.0,2383.0,1924.0,72610.237,350.923,289.281,2024.926,11.211,9.052,1.03,,,,,,,,,,,,,,,,,,50308106.0,34092728.0,16215378.0,,1119498.0,537959.0,23.67,16.04,7.63,,2531.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14502,BRA,South America,Brazil,2021-05-14,15519525.0,85536.0,62439.429,432628.0,2211.0,1930.571,73012.647,402.41,293.75,2035.327,10.402,9.083,1.03,,,,,,,,,,,,,,,,,,52093242.0,35383566.0,16709676.0,,1785136.0,745397.0,24.51,16.65,7.86,,3507.0,56.94,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14503,BRA,South America,Brazil,2021-05-15,15586534.0,67009.0,62950.714,434715.0,2087.0,1914.143,73327.895,315.248,296.156,2045.146,9.818,9.005,1.03,,,,,,,,,,,,,,,,,,52641583.0,35731848.0,16909735.0,,548341.0,800404.0,24.77,16.81,7.96,,3766.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14504,BRA,South America,Brazil,2021-05-16,15627243.0,40709.0,63207.571,435751.0,1036.0,1915.857,73519.413,191.518,297.364,2050.02,4.874,9.013,1.03,,,,,,,,,,,,,,,,,,52771668.0,35801333.0,16970335.0,,130085.0,795659.0,24.83,16.84,7.98,,3743.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14505,BRA,South America,Brazil,2021-05-17,15657391.0,30148.0,63914.429,436537.0,786.0,1901.143,73661.246,141.833,300.69,2053.718,3.698,8.944,1.03,,,,,,,,,,,,,,,,,,53624328.0,36355939.0,17268389.0,,852660.0,894140.0,25.23,17.1,8.12,,4207.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14506,BRA,South America,Brazil,2021-05-18,15732836.0,75445.0,64304.429,439050.0,2513.0,1930.0,74016.182,354.936,302.524,2065.54,11.823,9.08,1.02,,,,,,,,,,,,,,,,,,54332240.0,36844286.0,17487954.0,,707912.0,876967.0,25.56,17.33,8.23,,4126.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14507,BRA,South America,Brazil,2021-05-19,15812055.0,79219.0,64665.429,441691.0,2641.0,1951.0,74388.874,372.691,304.223,2077.965,12.425,9.179,1.02,,,,,,,,,,,,,,,,,,55098913.0,37376193.0,17722720.0,,766673.0,844329.0,25.92,17.58,8.34,,3972.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14508,BRA,South America,Brazil,2021-05-20,15894094.0,82039.0,65729.286,444094.0,2403.0,1953.857,74774.832,385.958,309.228,2089.27,11.305,9.192,1.02,,,,,,,,,,,,,,,,,,55960152.0,37937840.0,18022312.0,,861239.0,807435.0,26.33,17.85,8.48,,3799.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14509,BRA,South America,Brazil,2021-05-21,15970949.0,76855.0,64489.143,446309.0,2215.0,1954.429,75136.401,361.57,303.393,2099.691,10.421,9.195,1.02,,,,,,,,,,,,,,,,,,,,,,,774713.0,,,,,3645.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14510,BRA,South America,Brazil,2021-05-22,16047439.0,76490.0,65843.571,448208.0,1899.0,1927.571,75496.253,359.852,309.765,2108.625,8.934,9.068,1.02,,,,,,,,,,,,,,,,,,,,,,,918676.0,,,,,4322.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14511,BRA,South America,Brazil,2021-05-23,16083258.0,35819.0,65145.0,449068.0,860.0,1902.429,75664.766,168.513,306.479,2112.671,4.046,8.95,1.02,,,,,,,,,,,,,,,,,,,,,,,1122390.0,,,,,5280.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14512,BRA,South America,Brazil,2021-05-24,16120756.0,37498.0,66195.0,449858.0,790.0,1903.0,75841.178,176.412,311.419,2116.387,3.717,8.953,1.01,,,,,,,,,,31716527.0,149.213,,,,,,tests performed,,,,,,1222878.0,,,,,5753.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14513,BRA,South America,Brazil,2021-05-25,16194209.0,73453.0,65910.429,452031.0,2173.0,1854.429,76186.743,345.565,310.08,2126.61,10.223,8.724,1.01,,,,,,,,,,,,,,,,,,63740557.0,42702699.0,21037858.0,,,1344045.0,29.99,20.09,9.9,,6323.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14514,BRA,South America,Brazil,2021-05-26,16274695.0,80486.0,66091.429,454429.0,2398.0,1819.714,76565.394,378.652,310.932,2137.892,11.282,8.561,1.0,,,,,,,,,,,,,,,,,,64568609.0,43239648.0,21328961.0,,828052.0,1352814.0,30.38,20.34,10.03,,6364.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14515,BRA,South America,Brazil,2021-05-27,16342162.0,67467.0,64009.714,456674.0,2245.0,1797.143,76882.798,317.403,301.138,2148.453,10.562,8.455,1.0,,,,,,,,,,,,,,,,,,65268576.0,43727936.0,21540640.0,,699967.0,1329775.0,30.71,20.57,10.13,,6256.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14516,BRA,South America,Brazil,2021-05-28,16391930.0,49768.0,60140.143,459045.0,2371.0,1819.429,77116.934,234.137,282.933,2159.608,11.155,8.56,1.0,,,,,,,,,,,,,,,,,,66432341.0,44564785.0,21867556.0,,1163765.0,1273730.0,31.25,20.97,10.29,,5992.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14517,BRA,South America,Brazil,2021-05-29,16471600.0,79670.0,60594.429,461057.0,2012.0,1835.571,77491.747,374.813,285.071,2169.074,9.466,8.636,1.01,,,,,,,,,,,,,,,,,,66934363.0,44956732.0,21977631.0,,502022.0,1123150.0,31.49,21.15,10.34,,5284.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14518,BRA,South America,Brazil,2021-05-30,16515120.0,43520.0,61694.571,461931.0,874.0,1837.571,77696.49,204.743,290.246,2173.185,4.112,8.645,1.01,,,,,,,,,,,,,,,,,,67088046.0,45079934.0,22008112.0,,153683.0,922807.0,31.56,21.21,10.35,,4341.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14519,BRA,South America,Brazil,2021-05-31,16545554.0,30434.0,60685.429,462791.0,860.0,1847.571,77839.669,143.179,285.499,2177.231,4.046,8.692,1.01,,,,,,,,,,,,,,,,,,67482730.0,45376214.0,22106516.0,,394684.0,756893.0,31.75,21.35,10.4,,3561.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,53.32
14520,BRA,South America,Brazil,2021-06-01,16624480.0,78926.0,61467.286,465199.0,2408.0,1881.143,78210.981,371.313,289.177,2188.56,11.329,8.85,1.02,,,,,,,,,,,,,,,,,,68244216.0,45940210.0,22304006.0,,761486.0,643380.0,32.11,21.61,10.49,,3027.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14521,BRA,South America,Brazil,2021-06-02,16720081.0,95601.0,63626.571,467706.0,2507.0,1896.714,78660.743,449.761,299.335,2200.354,11.794,8.923,1.02,,,,,,,,,,,,,,,,,,68919860.0,46498375.0,22421485.0,,675644.0,621607.0,32.42,21.88,10.55,,2924.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14522,BRA,South America,Brazil,2021-06-03,16803472.0,83391.0,65901.429,469388.0,1682.0,1816.286,79053.061,392.319,310.038,2208.267,7.913,8.545,1.01,,,,,,,,,,,,,,,,,,70330300.0,47636424.0,22693876.0,,1410440.0,723103.0,33.09,22.41,10.68,,3402.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14523,BRA,South America,Brazil,2021-06-04,16841408.0,37936.0,64211.143,470842.0,1454.0,1685.286,79231.534,178.472,302.086,2215.108,6.84,7.929,1.0,,,,,,,,,,,,,,,,,,70743531.0,48007886.0,22735645.0,,413231.0,615884.0,33.28,22.59,10.7,,2897.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14524,BRA,South America,Brazil,2021-06-05,16907425.0,66017.0,62260.714,472531.0,1689.0,1639.143,79542.115,310.581,292.91,2223.054,7.946,7.711,1.01,,,,,,,,,,,,,,,,,,71429257.0,48576572.0,22852685.0,,685726.0,642128.0,33.6,22.85,10.75,,3021.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14525,BRA,South America,Brazil,2021-06-06,16947062.0,39637.0,61706.0,473404.0,873.0,1639.0,79728.59,186.475,290.3,2227.161,4.107,7.711,1.02,,,,,,,,,,,,,,,,,,71691137.0,48802098.0,22889039.0,,261880.0,657584.0,33.73,22.96,10.77,,3094.0,66.2,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14526,BRA,South America,Brazil,2021-06-07,16984218.0,37156.0,62666.286,474414.0,1010.0,1660.429,79903.393,174.803,294.818,2231.912,4.752,7.812,1.02,,,,,,,,,,,,,,,,,,,,,,,749851.0,,,,,3528.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14527,BRA,South America,Brazil,2021-06-08,17037129.0,52911.0,58949.857,476792.0,2378.0,1656.143,80152.316,248.923,277.334,2243.1,11.187,7.791,1.02,,,,,,,,,,,,,,,,,,,,,,,789718.0,,,,,3715.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14528,BRA,South America,Brazil,2021-06-09,17122877.0,85748.0,57542.286,479515.0,2723.0,1687.0,80555.724,403.407,270.712,2255.91,12.811,7.937,1.03,,,,,,,,,,,,,,,,,,74812794.0,51465240.0,23347554.0,,,841848.0,35.2,24.21,10.98,,3961.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14529,BRA,South America,Brazil,2021-06-10,17210969.0,88092.0,58213.857,482019.0,2504.0,1804.429,80970.158,414.435,273.871,2267.691,11.78,8.489,1.04,,,,,,,,,,,,,,,,,,75890097.0,52429219.0,23460878.0,,1077303.0,794257.0,35.7,24.67,11.04,,3737.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14530,BRA,South America,Brazil,2021-06-11,17296118.0,85149.0,64958.571,484235.0,2216.0,1913.286,81370.748,400.589,305.602,2278.116,10.425,9.001,1.04,,,,,,,,,,,,,,,,,,76758587.0,53224020.0,23534567.0,,868490.0,859294.0,36.11,25.04,11.07,,4043.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14531,BRA,South America,Brazil,2021-06-12,17374818.0,78700.0,66770.429,486272.0,2037.0,1963.0,81740.997,370.249,314.126,2287.699,9.583,9.235,1.04,,,,,,,,,,,,,,,,,,,,,,,859572.0,,,,,4044.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
14532,BRA,South America,Brazil,2021-06-13,17412766.0,37948.0,66529.143,487401.0,1129.0,1999.571,81919.526,178.529,312.991,2293.011,5.311,9.407,1.04,,,,,,,,,,,,,,,,,,78133938.0,54489914.0,23644024.0,,,920400.0,36.76,25.64,11.12,,4330.0,60.65,212559409.0,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,
